Student ID,student_name,gender,grade,school_name,reading_score,math_score
13088,Kimberly Parker,F,11th,Webb High School,58,74
13089,Chad Kline,M,11th,Webb High School,79,66
13090,Megan Ellis,F,12th,Webb High School,72,66
13091,David Haney Jr.,M,11th,Webb High School,61,97
13092,Sarah Wallace,F,10th,Webb High School,81,82
13093,Stephen Snyder,M,11th,Webb High School,75,95
13094,Craig Shelton,M,12th,Webb High School,97,64
13095,Erik Smith,M,12th,Webb High School,59,66
13096,Alice Nguyen,F,12th,Webb High School,69,96
13097,Adam Howard,M,11th,Webb High School,58,64
13098,Edward Green,M,10th,Webb High School,98,82
13099,Alexander Randolph,M,11th,Webb High School,63,89
13100,Steven Hicks,M,10th,Farmer High School,63,82
13101,Adrian George,M,10th,Farmer High School,84,64
13102,Anne Young,F,12th,Farmer High School,78,83
13103,Roger Patterson,M,9th,Farmer High School,93,98
13104,Dr. Cynthia Johnson,F,11th,Farmer High School,57,89
13105,Larry Reid,M,11th,Farmer High School,70,65
13106,Mariah Perkins,F,10th,Farmer High School,66,98
13107,Joseph Howard,M,12th,Farmer High School,73,77
13108,Gary White,M,12th,Farmer High School,91,68
13109,Marissa Hays,F,12th,Farmer High School,89,88
13110,Pamela Graves,F,11th,Farmer High School,58,92
13111,Sabrina Robinson,F,10th,Farmer High School,70,79
13112,Stephanie Davis,F,12th,Farmer High School,55,73
13113,Johnny Clark,M,11th,Farmer High School,79,99
13114,Robert Ruiz,M,9th,Farmer High School,78,97
13115,Ashlee Murray,F,11th,Farmer High School,86,76
13116,Ruben Blackwell,M,12th,Farmer High School,91,72
13117,Emma Sanchez,F,12th,Farmer High School,86,64
13118,Melissa Moore,F,10th,Farmer High School,61,82
13119,Joseph Baker,M,9th,Farmer High School,89,91
13120,Katie Guerrero,F,12th,Farmer High School,83,86
13121,Randy Peters,M,12th,Farmer High School,66,65
13122,Autumn Middleton,F,9th,Farmer High School,75,94
13123,Jimmy Robles,M,12th,Farmer High School,65,88
13124,Steve Delgado,M,12th,Farmer High School,82,94
13125,Michael Roach,M,10th,Farmer High School,65,82
13126,Thomas Davis,M,10th,Farmer High School,64,90
13127,Paul Carey,M,9th,Farmer High School,70,87
13128,Pamela Simmons,F,12th,Farmer High School,69,95
13129,Danielle Rodriguez,F,12th,Farmer High School,87,89
13130,Holly Campbell,F,9th,Farmer High School,93,96
13131,Anthony Arnold,M,12th,Farmer High School,83,89
13132,Willie Soto,M,10th,Farmer High School,65,96
13133,Teresa Clark,F,11th,Farmer High School,85,77
13134,Amy Mooney,F,9th,Farmer High School,65,99
13135,Sara Barker,F,9th,Farmer High School,89,65
13136,Terri Aguirre,F,11th,Farmer High School,84,66
13137,Gregory Rogers,M,12th,Farmer High School,67,65
13138,Robin Garcia,F,12th,Farmer High School,64,67
13139,Michael Owens,M,11th,Farmer High School,67,74
13140,Micheal Skinner,M,10th,Farmer High School,68,92
13141,Carol Silva,F,10th,Farmer High School,82,87
13142,Valerie Lang,F,11th,Farmer High School,66,74
13143,Rachel Wells,F,11th,Farmer High School,62,64
13144,Brenda Lowery,F,9th,Farmer High School,99,73
13145,Stephanie Crawford,F,10th,Farmer High School,73,90
13146,Amber Castillo,F,12th,Farmer High School,71,64
13147,Christopher Hamilton,M,11th,Farmer High School,60,77
13148,Michael Bryant,M,10th,Farmer High School,73,64
13149,Larry Olsen,M,10th,Farmer High School,61,70
13150,Laurie Nelson,F,11th,Farmer High School,71,67
13151,Joseph Patterson,M,12th,Farmer High School,76,72
13152,Phillip Riley,M,9th,Farmer High School,95,74
13153,Tracy Barnes,F,9th,Farmer High School,87,73
13154,Christopher Wu,M,10th,Farmer High School,70,80
13155,Dr. Maria Hansen,F,9th,Farmer High School,71,83
13156,Dennis Orr,M,10th,Farmer High School,85,73
13157,Lisa Cabrera,F,10th,Farmer High School,76,88
13158,Laura Jordan,F,11th,Farmer High School,66,83
13159,Angela Diaz,F,10th,Farmer High School,68,69
13160,Michael Sanders,M,12th,Farmer High School,62,93
13161,James Martinez,M,12th,Farmer High School,79,89
13162,Jennifer Scott,F,11th,Farmer High School,56,73
13163,Megan Romero,F,10th,Farmer High School,63,94
13164,Katherine Lee,F,10th,Farmer High School,71,79
13165,Patricia Peterson,F,9th,Farmer High School,64,95
13166,Danielle White,F,9th,Farmer High School,78,77
13167,Joseph Middleton,M,12th,Farmer High School,77,80
13168,William Castro,M,9th,Farmer High School,77,80
13169,Bryan Nunez,M,10th,Farmer High School,99,80
13170,Christopher Kent,M,9th,Farmer High School,73,67
13171,Tiffany Vasquez,F,11th,Farmer High School,82,69
13172,Michael Bennett,M,12th,Farmer High School,63,77
13173,Andrew Atkinson,M,12th,Farmer High School,77,86
13174,Bill Lawson,M,10th,Farmer High School,92,83
13175,Melissa Herrera,F,9th,Farmer High School,58,85
13176,Robert Doyle,M,10th,Farmer High School,76,88
13177,Kristen Rose,F,11th,Farmer High School,81,91
13178,Timothy Patel,M,11th,Farmer High School,82,65
13179,William Little,M,9th,Farmer High School,83,79
13180,Latasha Parrish,F,11th,Farmer High School,96,95
13181,Richard Hobbs,M,9th,Farmer High School,74,78
13182,Christine Valdez,F,10th,Farmer High School,64,64
13183,Shirley Shannon,F,11th,Farmer High School,64,83
13184,David Russell,M,11th,Farmer High School,72,94
13185,Charles Bryan,M,10th,Farmer High School,98,76
13186,Melanie Guzman,F,9th,Farmer High School,88,77
13187,Marilyn Burgess,F,10th,Farmer High School,99,77
13188,Jacob Kelley,M,9th,Farmer High School,91,79
13189,Laura Mcclure,F,12th,Farmer High School,87,95
13190,Ronnie Krause,M,9th,Farmer High School,58,93
13191,Jennifer Fleming,F,10th,Farmer High School,84,75
13192,Lindsay Smith,F,10th,Farmer High School,90,67
13193,Christopher Hampton,M,12th,Farmer High School,86,69
13194,Matthew Harris,M,12th,Farmer High School,98,74
13195,Pamela Mejia,F,9th,Farmer High School,59,96
13196,Felicia Parks,F,11th,Farmer High School,93,64
13197,Kevin Snyder,M,12th,Farmer High School,64,99
13198,Steven Mitchell,M,9th,Farmer High School,82,83
13199,Jessica Carter,F,9th,Farmer High School,91,98
13200,Brittany Jones MD,F,12th,Farmer High School,85,72
13201,Rachel Dickerson,F,12th,Farmer High School,66,73
13202,Timothy Hunt,M,12th,Farmer High School,85,64
13203,Kristy Herring,F,12th,Farmer High School,79,72
13204,Jonathan Castillo MD,M,9th,Farmer High School,61,84
13205,Adrian Sherman,M,12th,Farmer High School,56,70
13206,Bob Coleman,M,9th,Farmer High School,78,73
13207,Mrs. Amy Santana DDS,F,10th,Farmer High School,83,87
13208,Lance Moreno,M,12th,Farmer High School,84,74
13209,Vanessa Hernandez,F,9th,Farmer High School,81,67
13210,Mindy Cooper,F,10th,Farmer High School,93,74
13211,Michael Taylor,M,10th,Farmer High School,94,70
13212,Christine Dougherty,F,12th,Farmer High School,67,75
13213,Carly Williams,F,12th,Farmer High School,78,67
13214,Andre Taylor,M,10th,Farmer High School,57,83
13215,Ashley Hamilton,F,12th,Farmer High School,70,78
13216,Brian Robinson,M,9th,Farmer High School,96,84
13217,Madison Parsons,F,11th,Farmer High School,80,64
13218,Pamela Adams,F,12th,Farmer High School,90,79
13219,Brian Evans,M,9th,Farmer High School,91,71
13220,Deborah Nguyen,F,12th,Farmer High School,79,77
13221,John Peterson,M,10th,Farmer High School,59,88
13222,Michelle Lewis,F,10th,Farmer High School,87,88
13223,Melissa Martinez,F,12th,Farmer High School,96,69
13224,William Martin,M,10th,Farmer High School,82,95
13225,Kayla Garcia,F,9th,Farmer High School,62,89
13226,Bryan Ryan,M,12th,Farmer High School,93,94
13227,Thomas Shaffer,M,9th,Farmer High School,80,98
13228,Jennifer Smith,F,11th,Farmer High School,83,87
13229,Eddie Ruiz,M,9th,Farmer High School,94,97
13230,Nathan Taylor,M,9th,Farmer High School,91,79
13231,Herbert Dawson,M,11th,Farmer High School,65,94
13232,Carly Tucker,F,10th,Farmer High School,56,92
13233,Amanda White,F,11th,Farmer High School,94,86
13234,Beth Richardson,F,9th,Farmer High School,96,85
13235,Derrick Collins,M,10th,Farmer High School,93,81
13236,Eric Peters,M,12th,Farmer High School,95,98
13237,Dr. Steven Dyer,M,10th,Farmer High School,83,77
13238,David Mendoza,M,9th,Farmer High School,81,67
13239,Kelsey Higgins,F,9th,Farmer High School,82,89
13240,Mary Espinoza,F,11th,Farmer High School,58,64
13241,Elizabeth Roman,F,9th,Farmer High School,77,65
13242,Kimberly Everett,F,12th,Farmer High School,68,79
13243,Rebecca Brown,F,9th,Farmer High School,78,72
13244,Katie Richards,F,12th,Farmer High School,93,84
13245,Theresa Johnson,F,11th,Farmer High School,66,88
13246,Willie Hamilton,M,10th,Farmer High School,67,81
13247,Adrian Sullivan,M,10th,Farmer High School,90,93
13248,Laura Schaefer,F,12th,Farmer High School,75,71
13249,Mark Stephens,M,9th,Farmer High School,67,70
13250,Diane Powell,F,12th,Farmer High School,57,75
13251,Jennifer Aguilar,F,12th,Farmer High School,60,96
13252,Mrs. Jennifer Sanders,F,11th,Farmer High School,91,72
13253,Margaret Mccarthy MD,F,9th,Farmer High School,64,87
13254,Veronica Parsons,F,12th,Farmer High School,63,69
13255,Charles Edwards,M,10th,Farmer High School,86,90
13256,Breanna Snyder,F,10th,Farmer High School,95,74
13257,Brandy Sharp,F,9th,Farmer High School,91,67
13258,Taylor Hopkins,F,10th,Farmer High School,86,78
13259,Joshua Crosby,M,11th,Farmer High School,68,72
13260,Joseph Shaffer,M,11th,Farmer High School,61,96
13261,Sonya Mitchell,F,9th,Farmer High School,99,94
13262,Ray Gomez,M,12th,Farmer High School,70,86
13263,David Macias,M,9th,Farmer High School,76,90
13264,Eric Beasley,M,10th,Farmer High School,77,73
13265,Amy Figueroa,F,9th,Farmer High School,84,76
13266,Jennifer Ward,F,9th,Farmer High School,81,71
13267,Patricia Bautista,F,10th,Farmer High School,61,81
13268,Sydney Gray,F,12th,Farmer High School,67,85
13269,Stephanie Rose,F,11th,Farmer High School,87,84
13270,Lauren Vega,F,10th,Farmer High School,65,99
13271,Pamela Woods,F,9th,Farmer High School,66,96
13272,Melissa Espinoza,F,11th,Farmer High School,56,72
13273,Steven Perry,M,11th,Farmer High School,70,93
13274,Gary Castillo,M,11th,Farmer High School,83,84
13275,Carrie Castillo,F,11th,Farmer High School,63,68
13276,Elizabeth White,F,10th,Farmer High School,77,74
13277,Robert Reynolds,M,9th,Farmer High School,92,93
13278,Robin Nelson,F,11th,Farmer High School,76,74
13279,Lucas Jones,M,12th,Farmer High School,82,94
13280,Deanna Smith,F,9th,Farmer High School,70,87
13281,Nicole Nunez,F,11th,Farmer High School,81,87
13282,Joshua Garcia,M,10th,Farmer High School,70,77
13283,Shane Morris,M,10th,Farmer High School,87,64
13284,Caitlin Harrison,F,11th,Farmer High School,84,79
13285,Susan Smith,F,10th,Farmer High School,66,99
13286,Michael Miller,M,9th,Farmer High School,97,66
13287,Jerry Smith,M,10th,Farmer High School,60,84
13288,Janice Gilmore,F,12th,Farmer High School,84,89
13289,Guy Ball,M,10th,Farmer High School,98,82
13290,Yolanda Ware,F,10th,Farmer High School,57,95
13291,Susan Oneill,F,12th,Farmer High School,61,81
13292,John Lee,M,11th,Farmer High School,76,94
13293,Matthew Cole,M,11th,Farmer High School,69,75
13294,Jordan Hardy,M,10th,Farmer High School,78,84
13295,Margaret Meyer,F,12th,Farmer High School,93,81
13296,Shannon Allen,F,11th,Farmer High School,89,75
13297,Jessica Brown,F,9th,Farmer High School,68,68
13298,Kenneth Oliver,M,9th,Farmer High School,70,64
13299,Melissa Walker,F,12th,Farmer High School,73,85
13300,Eric West,M,12th,Farmer High School,67,81
13301,James Townsend,M,10th,Farmer High School,82,67
13302,Dr. Jamie Ritter MD,F,10th,Farmer High School,82,68
13303,Kelly Keller,F,9th,Farmer High School,79,66
13304,Paul Hooper,M,12th,Farmer High School,75,68
13305,Melinda Walton,F,9th,Farmer High School,61,83
13306,Richard Maxwell,M,12th,Farmer High School,84,79
13307,Jennifer Sanchez,F,12th,Farmer High School,92,99
13308,Isaiah Ramirez,M,9th,Farmer High School,99,70
13309,Brianna Chan,F,11th,Farmer High School,87,93
13310,Rachel Jones,F,11th,Farmer High School,77,93
13311,Candace Scott,F,12th,Farmer High School,87,87
13312,John Carter,M,12th,Farmer High School,55,77
13313,Megan Myers,F,10th,Farmer High School,70,91
13314,Micheal Quinn,M,11th,Farmer High School,69,90
13315,Denise Roberts,F,12th,Farmer High School,96,82
13316,David Bradley,M,12th,Farmer High School,77,69
13317,Margaret English,F,11th,Farmer High School,65,79
13318,Debra Suarez,F,10th,Farmer High School,78,86
13319,Matthew Williams,M,10th,Farmer High School,65,71
13320,Nancy Richards,F,9th,Farmer High School,64,87
13321,Austin Petty,M,11th,Farmer High School,59,80
13322,Kylie Sanchez,F,11th,Farmer High School,82,95
13323,Jessica Dillon,F,9th,Farmer High School,97,94
13324,Kevin Parker,M,11th,Farmer High School,83,65
13325,Teresa Lopez,F,9th,Farmer High School,84,94
13326,Richard West,M,9th,Farmer High School,90,83
13327,Christopher Gonzalez,M,12th,Farmer High School,71,64
13328,Samantha Marquez,F,9th,Farmer High School,99,66
13329,Elizabeth Colon,F,12th,Farmer High School,59,76
13330,Tyler Paul,M,12th,Farmer High School,98,79
13331,Michael Pittman,M,12th,Farmer High School,86,83
13332,Whitney Herrera,F,9th,Farmer High School,84,75
13333,Jennifer Nguyen MD,F,9th,Farmer High School,57,71
13334,Megan Stein,F,9th,Farmer High School,78,71
13335,Paula Levine,F,11th,Farmer High School,60,73
13336,Jason Lyons,M,10th,Farmer High School,99,65
13337,Dana Ramos,F,12th,Farmer High School,80,64
13338,Heidi Smith,F,11th,Farmer High School,68,82
13339,Dana Mitchell,F,9th,Farmer High School,86,70
13340,Jason Martin,M,12th,Farmer High School,75,72
13341,Joanna Francis,F,10th,Farmer High School,57,71
13342,Benjamin Dyer,M,9th,Farmer High School,65,96
13343,Connor Camacho,M,9th,Farmer High School,65,72
13344,Sydney Maxwell,F,12th,Farmer High School,59,85
13345,Joseph Mcdaniel,M,11th,Farmer High School,93,65
13346,Lisa Jones,F,11th,Farmer High School,90,93
13347,Nichole Dalton,F,11th,Farmer High School,94,75
13348,David Lewis,M,10th,Farmer High School,85,81
13349,Kevin Dalton,M,10th,Farmer High School,65,88
13350,Joshua Wright,M,9th,Farmer High School,76,65
13351,Sonya Gonzalez,F,10th,Farmer High School,90,96
13352,Amanda Sellers,F,11th,Farmer High School,71,70
13353,Richard Barnes,M,11th,Farmer High School,65,87
13354,Maria Carpenter,F,10th,Farmer High School,80,87
13355,Paula Sanchez,F,10th,Farmer High School,91,90
13356,Michael Pennington,M,9th,Farmer High School,72,69
13357,Melissa Green,F,10th,Farmer High School,80,77
13358,Tina Jenkins,F,10th,Farmer High School,76,87
13359,Sarah Blankenship,F,12th,Farmer High School,85,82
13360,Michael Munoz,M,10th,Farmer High School,71,76
13361,Leroy Smith,M,12th,Farmer High School,73,73
13362,Vanessa Dixon,F,10th,Farmer High School,89,83
13363,Miss Erika Pena,F,9th,Farmer High School,79,97
13364,Kristen Rodgers,F,11th,Farmer High School,71,95
13365,James Stanton,M,11th,Farmer High School,65,98
13366,Kelly Watson,F,10th,Farmer High School,73,66
13367,Pamela Miller,F,9th,Farmer High School,89,83
13368,Megan Turner,F,10th,Farmer High School,75,85
13369,James Sanchez,M,10th,Farmer High School,65,96
13370,Christopher Hall,M,10th,Farmer High School,76,99
13371,Timothy Woods,M,11th,Farmer High School,61,89
13372,Karen Lee,F,10th,Farmer High School,71,94
13373,Angela Gomez,F,11th,Farmer High School,95,95
13374,April Garrett,F,11th,Farmer High School,89,81
13375,Chad Craig,M,9th,Farmer High School,94,68
13376,Travis Crawford,M,10th,Farmer High School,77,97
13377,Cynthia Perez,F,10th,Farmer High School,70,77
13378,Kimberly Johnson,F,12th,Farmer High School,88,64
13379,Rachel Galvan,F,9th,Farmer High School,95,93
13380,Gail Joseph,F,10th,Farmer High School,76,78
13381,Marcus Roberts,M,10th,Farmer High School,57,90
13382,Robin Archer,F,10th,Farmer High School,72,88
13383,Marisa Ortiz,F,10th,Farmer High School,71,74
13384,Amanda Hall,F,10th,Farmer High School,98,90
13385,Leslie Davis,F,11th,Farmer High School,68,90
13386,Melanie Vargas,F,9th,Farmer High School,63,99
13387,Mr. Christopher Marsh,M,9th,Farmer High School,86,67
13388,Paul Erickson,M,11th,Farmer High School,66,89
13389,Shannon Campbell,F,9th,Farmer High School,63,66
13390,Jacob Richard,M,11th,Farmer High School,80,87
13391,Fernando Tate,M,9th,Farmer High School,95,84
13392,Christina Anderson,F,12th,Farmer High School,76,91
13393,Vanessa Floyd,F,9th,Farmer High School,84,85
13394,Cassandra Gilbert,F,12th,Farmer High School,66,82
13395,Jasmine Nixon,F,9th,Farmer High School,75,95
13396,Catherine Garcia,F,9th,Farmer High School,80,69
13397,Sara Johnson,F,10th,Farmer High School,75,68
13398,Timothy Horton,M,11th,Farmer High School,83,90
13399,Jose Austin,M,11th,Farmer High School,74,74
13400,Edwin Howard,M,10th,Farmer High School,71,88
13401,Christopher Henderson,M,9th,Farmer High School,80,84
13402,Ethan Campbell,M,12th,Farmer High School,82,82
13403,Christopher Sanchez,M,10th,Farmer High School,96,65
13404,Heather Wilson,F,10th,Farmer High School,69,97
13405,Brian Warren,M,12th,Farmer High School,61,89
13406,Timothy Murray,M,9th,Farmer High School,92,84
13407,Ashley Jordan,F,12th,Farmer High School,86,81
13408,Timothy Chan MD,M,9th,Farmer High School,68,86
13409,Robert Edwards,M,10th,Farmer High School,89,81
13410,Marvin Diaz,M,11th,Farmer High School,75,75
13411,Joshua Hawkins,M,11th,Farmer High School,92,67
13412,Thomas Schneider,M,12th,Farmer High School,86,79
13413,Charles Maxwell,M,11th,Farmer High School,90,76
13414,Carla Vaughan,F,9th,Farmer High School,75,66
13415,Jeff Torres,M,11th,Farmer High School,70,71
13416,Alyssa Barker,F,12th,Farmer High School,68,79
13417,Jason Zimmerman,M,11th,Farmer High School,77,99
13418,Jennifer Harrison,F,12th,Farmer High School,85,95
13419,Theresa Wong,F,11th,Farmer High School,93,89
13420,Michael Obrien,M,11th,Farmer High School,67,90
13421,Jared Anderson,M,10th,Farmer High School,66,78
13422,Gary Baker,M,12th,Farmer High School,98,87
13423,Nicholas Webb,M,9th,Farmer High School,94,95
13424,Michael Williams,M,12th,Farmer High School,83,89
13425,Diana Sawyer,F,11th,Farmer High School,61,76
13426,Joe Jacobs,M,10th,Farmer High School,66,80
13427,James Parker,M,12th,Farmer High School,98,69
